run_id,machine_id,cell,mode,death_q,threads,N,bytes_per_particle,trial,ns_frame,ns_particle
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,262000,68,1,1410483.1,5.3835
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,262000,68,2,1420692.3,5.4225
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,1000000,68,0,5209891.9,5.2099
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,1000000,68,1,5330061.9,5.3301
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,1000000,68,2,5335952.7,5.3360
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,4000000,68,0,20780721.3,5.1952
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,4000000,68,1,21228128.8,5.3070
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.01,1,4000000,68,2,21223118.1,5.3058
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,4000,68,0,43431.5,10.8579
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,4000,68,1,36490.8,9.1227
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,4000,68,2,32080.8,8.0202
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,16000,68,0,108627.3,6.7892
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,16000,68,1,93056.5,5.8160
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0.05,1,16000,68,2,86830.0,5.4269
